star_id,time_days,flux,flux_error,transit
1,3.8076152304609217,0.9963939892678453,0.0015,0
1,3.847695390781563,0.9965658677095084,0.0015,0
1,3.8877755511022043,0.9970411826244835,0.0015,0
1,3.9278557114228456,0.9991257431780457,0.0015,0
1,3.967935871743487,0.9971587996590895,0.0015,0
1,4.008016032064128,0.9979426299767457,0.0015,0
1,4.04809619238477,1.0004535002274455,0.0015,0
1,4.0881763527054105,0.9979669809546052,0.0015,0
1,4.128256513026052,0.9996063087976487,0.0015,0
1,4.168336673346693,0.9971002085980266,0.0015,0
1,4.208416833667335,0.9981950188176251,0.0015,0
1,4.248496993987976,0.9970826191846167,0.0015,0
1,4.288577154308617,0.9980055110479223,0.0015,0
1,4.328657314629258,0.9997828542517302,0.0015,0
1,4.368737474949899,0.9959416550016674,0.0015,0
1,4.408817635270541,0.9991964136433563,0.0015,0
1,4.448897795591182,0.998915407359839,0.0015,0
1,4.488977955911824,0.9976834698867308,0.0015,0
1,4.529058116232465,0.9964233434235213,0.0015,0
1,4.569138276553106,0.9987201814206174,0.0015,0
1,4.609218436873747,0.9978391013093949,0.0015,0
1,4.649298597194389,0.9990054765302725,0.0015,0
1,4.68937875751503,0.9987141009755652,0.0015,0
1,4.729458917835671,1.001110558169477,0.0015,0
1,4.7695390781563125,0.998377095616602,0.0015,0
1,4.809619238476953,0.9972307576492508,0.0015,0
1,4.849699398797595,0.9990663891143267,0.0015,0
1,4.889779559118236,0.9991604986765339,0.0015,0
1,4.929859719438878,1.000903826474801,0.0015,0
1,4.969939879759519,1.00015372221394,0.0015,0
1,5.01002004008016,0.9994737943369965,0.0015,0
1,5.050100200400801,1.0011722482162295,0.0015,0
1,5.090180360721443,0.9972342789370431,0.0015,0
1,5.130260521042084,0.9980991974338207,0.0015,0
1,5.170340681362725,0.9977115800322623,0.0015,0
1,5.210420841683367,0.9985605112935477,0.0015,0
1,5.2505010020040075,0.9971250850139592,0.0015,0
1,5.290581162324649,1.0001887769847082,0.0015,0
1,5.33066132264529,0.9989496414929294,0.0015,0
1,5.370741482965932,0.9971246189891025,0.0015,0
1,5.410821643286573,0.9978561786919607,0.0015,0
1,5.4509018036072145,0.9998993399102495,0.0015,0
1,5.490981963927855,1.0007365196712477,0.0015,0
1,5.531062124248497,1.0025253606487792,0.0015,0
1,5.571142284569138,1.0039526003980699,0.0015,0
1,5.611222444889779,1.0002555044305583,0.0015,0
1,5.651302605210421,0.9982021404733642,0.0015,0
1,5.691382765531062,0.9965413413805351,0.0015,0
1,5.731462925851703,1.000194278377967,0.0015,0
1,5.771543086172344,0.9986268681816273,0.0015,0
1,5.811623246492986,0.9992770115073522,0.0015,0
1,5.851703406813627,0.9990357991230703,0.0015,0
1,5.891783567134269,0.9997967145178082,0.0015,0
1,5.9318637274549095,1.0016608174947148,0.0015,0
1,5.971943887775551,1.000351286262955,0.0015,0
1,6.012024048096192,0.9999314776720405,0.0015,0
1,6.052104208416833,0.998669446550924,0.0015,0
1,6.092184368737475,0.9977641115203738,0.0015,0
1,6.132264529058116,0.9995995254770886,0.0015,0
1,6.1723446893787575,1.000300739167499,0.0015,0
1,6.212424849699398,1.003085239921615,0.0015,0
1,6.25250501002004,1.00068012808897,0.0015,0
1,6.292585170340681,1.002009569546059,0.0015,0
1,6.332665330661323,0.9998365679027614,0.0015,0
1,6.372745490981964,0.9988573889480714,0.0015,0
1,6.4128256513026045,0.9992356012359433,0.0015,0
1,6.452905811623246,0.9996430248200805,0.0015,0
1,6.492985971943887,1.0039702102249772,0.0015,0
1,6.533066132264529,0.9995910611286449,0.0015,0
1,6.57314629258517,1.0021254452279607,0.0015,0
1,6.613226452905812,0.9995567680043791,0.0015,0
1,6.6533066132264524,1.0023507864880183,0.0015,0
1,6.693386773547094,1.001571887762841,0.0015,0
1,6.733466933867735,0.9869918799337226,0.0015,1
1,6.773547094188377,0.9841201568297847,0.0015,1
1,6.813627254509018,0.982442014439515,0.0015,1
1,6.853707414829659,0.9872178339568658,0.0015,1
1,6.8937875751503,1.0004968510858203,0.0015,0
1,6.933867735470941,0.9993734942926185,0.0015,0
1,6.973947895791583,0.9993260048566854,0.0015,0
1,7.014028056112224,1.0015311928940585,0.0015,0
1,7.054108216432866,1.003668701173846,0.0015,0
1,7.0941883767535066,1.0015661225376296,0.0015,0
1,7.134268537074148,1.0011725322735572,0.0015,0
1,7.174348697394789,1.001801835917073,0.0015,0
1,7.214428857715431,1.0033529293084937,0.0015,0
1,7.254509018036072,1.0017420265229837,0.0015,0
1,7.294589178356713,1.0008137594643414,0.0015,0
1,7.3346693386773545,1.0031049301242458,0.0015,0
1,7.374749498997995,1.0021021078137349,0.0015,0
1,7.414829659318637,1.0037741951495118,0.0015,0
1,7.454909819639278,1.0017550977351053,0.0015,0
1,7.49498997995992,0.9996513118282461,0.0015,0
1,7.535070140280561,0.9994416201978832,0.0015,0
1,7.575150300601202,1.003974161278027,0.0015,0
1,7.615230460921843,1.004085240045269,0.0015,0
1,7.655310621242485,1.0012304938779484,0.0015,0
1,7.695390781563126,1.0009230820588908,0.0015,0
1,7.735470941883767,1.0036861814019573,0.0015,0
1,7.775551102204409,0.999827664923691,0.0015,0
1,7.8156312625250495,1.0001384354436447,0.0015,0
1,7.855711422845691,1.0024358927060182,0.0015,0
1,7.895791583166332,1.0008674678421283,0.0015,0
1,7.935871743486974,1.0014382771266426,0.0015,0
1,7.975951903807615,1.0011855087285555,0.0015,0
1,8.016032064128256,1.0019198965815468,0.0015,0
1,8.056112224448897,1.0035057899438116,0.0015,0
1,8.09619238476954,1.0015096721635968,0.0015,0
1,8.13627254509018,1.0023171527844579,0.0015,0
1,8.176352705410821,0.9982516875569438,0.0015,0
1,8.216432865731463,1.0012278519879512,0.0015,0
1,8.256513026052104,1.00000838450424,0.0015,0
1,8.296593186372744,0.9994156629211615,0.0015,0
1,8.336673346693386,0.9998956968259621,0.0015,0
1,8.376753507014028,1.0006792134046594,0.0015,0
1,8.41683366733467,1.002520197987106,0.0015,0
1,8.45691382765531,0.999121217193918,0.0015,0
1,8.496993987975952,1.0011197780859036,0.0015,0
1,8.537074148296593,1.0003092116037884,0.0015,0
1,8.577154308617233,1.000504250998483,0.0015,0
1,8.617234468937875,1.002458903627,0.0015,0
1,8.657314629258517,1.0017197107073217,0.0015,0
1,8.697394789579159,1.0028752244394847,0.0015,0
1,8.737474949899799,1.0005928337279368,0.0015,0
1,8.77755511022044,0.9997350761736126,0.0015,0
1,8.817635270541082,1.000396591600741,0.0015,0
1,8.857715430861724,1.0010485669579858,0.0015,0
1,8.897795591182364,1.0009012375098467,0.0015,0
1,8.937875751503006,0.9989605275138771,0.0015,0
1,8.977955911823647,1.0006728166523855,0.0015,0
1,9.018036072144287,1.0008287017824702,0.0015,0
1,9.05811623246493,1.00421121824191,0.0015,0
1,9.098196392785571,1.0031983590478681,0.0015,0
1,9.138276553106213,0.9990508162819239,0.0015,0
1,9.178356713426853,0.9998467674998117,0.0015,0
1,9.218436873747494,0.9980294812111972,0.0015,0
1,9.258517034068136,0.9992850946474737,0.0015,0
1,9.298597194388778,1.0005908521323494,0.0015,0
1,9.338677354709418,1.0018723625289923,0.0015,0
1,9.37875751503006,0.9989160115286555,0.0015,0
1,9.418837675350701,0.9989744603409431,0.0015,0
1,9.458917835671341,0.9966808465277618,0.0015,0
1,9.498997995991983,0.9996040083715914,0.0015,0
1,9.539078156312625,0.9982008095120412,0.0015,0
1,9.579158316633267,0.9989469618977037,0.0015,0
1,9.619238476953907,0.9983728548017649,0.0015,0
1,9.659318637274549,0.9994941806455231,0.0015,0
1,9.69939879759519,0.9969468820093771,0.0015,0
1,9.739478957915832,0.9973313458831384,0.0015,0
1,9.779559118236472,1.0026748293354835,0.0015,0
1,9.819639278557114,0.9974995414153189,0.0015,0
1,9.859719438877756,0.9977359503158127,0.0015,0
1,9.899799599198396,1.0020877532681405,0.0015,0
1,9.939879759519037,0.9894905868839476,0.0015,1
1,9.97995991983968,0.9801417113600971,0.0015,1
1,10.02004008016032,0.9813007187932306,0.0015,1
1,10.06012024048096,0.9855074717213892,0.0015,1
1,10.100200400801603,1.0016958814389627,0.0015,0
1,10.140280561122244,0.9975798918578124,0.0015,0
1,10.180360721442886,0.9986508194560335,0.0015,0
1,10.220440881763526,1.0001445712150179,0.0015,0
1,10.260521042084168,0.9995918644518086,0.0015,0
1,10.30060120240481,0.9983380038617158,0.0015,0
1,10.34068136272545,0.9986654467898541,0.0015,0
1,10.380761523046091,0.9967692480936189,0.0015,0
1,10.420841683366733,0.9984412538242298,0.0015,0
1,10.460921843687375,0.9983674107098645,0.0015,0
1,10.501002004008015,0.9990853199486724,0.0015,0
1,10.541082164328657,0.9978757818490432,0.0015,0
1,10.581162324649299,0.9993894590317183,0.0015,0
1,10.62124248496994,1.0001763090042661,0.0015,0
1,10.66132264529058,0.9988672010020238,0.0015,0
1,10.701402805611222,0.9991402810549932,0.0015,0
1,10.741482965931864,0.9986727643024418,0.0015,0
1,10.781563126252504,0.9985753635006408,0.0015,0
1,10.821643286573146,0.9974769493099783,0.0015,0
1,10.861723446893787,0.9990199416634334,0.0015,0
1,10.901803607214429,0.9983870669744156,0.0015,0
1,10.941883767535069,1.00166244441973,0.0015,0
1,10.98196392785571,1.0008743312133648,0.0015,0
1,11.022044088176353,0.9990865982725272,0.0015,0
1,11.062124248496994,0.9973587032674311,0.0015,0
1,11.102204408817634,0.9968320694410134,0.0015,0
1,11.142284569138276,1.0002867389422416,0.0015,0
1,11.182364729458918,0.9988954273674392,0.0015,0
1,11.222444889779558,0.9992247371502005,0.0015,0
1,11.2625250501002,0.9958927969131744,0.0015,0
1,11.302605210420841,0.9999079161279074,0.0015,0
1,11.342685370741483,0.9992073909225929,0.0015,0
1,11.382765531062123,0.9968710242464056,0.0015,0
1,11.422845691382765,0.99784218664896,0.0015,0
1,11.462925851703407,0.9989597304137063,0.0015,0
1,11.503006012024048,0.9986593937129723,0.0015,0
1,11.543086172344688,0.998160812402839,0.0015,0
1,11.58316633266533,0.9984640254230113,0.0015,0
1,11.623246492985972,0.9982632672522275,0.0015,0
1,11.663326653306612,0.9988938109939777,0.0015,0
1,11.703406813627254,1.000897666788853,0.0015,0
1,11.743486973947896,0.9948675975183001,0.0015,0
1,11.783567134268537,0.9983911257363903,0.0015,0
1,11.823647294589177,0.9990416080303934,0.0015,0
1,11.863727454909819,0.9992528515688938,0.0015,0
1,11.90380761523046,0.9982845513798896,0.0015,0
1,11.943887775551103,0.9962424012929063,0.0015,0
1,11.983967935871743,0.9994059905812981,0.0015,0
1,12.024048096192384,1.001542941487592,0.0015,0
1,12.064128256513026,0.9966903992194834,0.0015,0
1,12.104208416833666,1.000327514030903,0.0015,0
1,12.144288577154308,0.9985808178657399,0.0015,0
1,12.18436873747495,0.9990246517403599,0.0015,0
1,12.224448897795591,0.9975814662308924,0.0015,0
1,12.264529058116231,0.9987043914865662,0.0015,0
1,12.304609218436873,1.001202431821316,0.0015,0
1,12.344689378757515,1.0001736045085126,0.0015,0
1,12.384769539078157,1.0019462521459794,0.0015,0
1,12.424849699398797,1.0011629097107462,0.0015,0
1,12.464929859719438,1.0001052096608811,0.0015,0
1,12.50501002004008,1.002112985391222,0.0015,0
1,12.54509018036072,1.000206728135478,0.0015,0
1,12.585170340681362,1.0008419600932619,0.0015,0
1,12.625250501002004,0.999207378506543,0.0015,0
1,12.665330661322646,0.9998047608203446,0.0015,0
1,12.705410821643286,0.9987118953626757,0.0015,0
1,12.745490981963927,1.0012958091382256,0.0015,0
1,12.785571142284569,0.9980976239690436,0.0015,0
1,12.825651302605209,1.001092425688636,0.0015,0
1,12.86573146292585,0.9996868493132326,0.0015,0
1,12.905811623246493,1.0017836574308134,0.0015,0
1,12.945891783567134,1.0012070164994171,0.0015,0
1,12.985971943887774,1.002865504025889,0.0015,0
1,13.026052104208416,1.0012843444945962,0.0015,0
1,13.066132264529058,0.9978835262115413,0.0015,0
1,13.1062124248497,1.000194248329923,0.0015,0
1,13.14629258517034,0.9839928796189013,0.0015,1
1,13.186372745490981,0.9819367864397943,0.0015,1
1,13.226452905811623,0.9858269177715618,0.0015,1
1,13.266533066132263,0.9876514802236894,0.0015,1
1,13.306613226452905,0.9995046646525793,0.0015,0
1,13.346693386773547,0.9990822773828629,0.0015,0
1,13.386773547094188,1.000701039542135,0.0015,0
1,13.426853707414828,0.9988751955534312,0.0015,0
1,13.46693386773547,0.999740588803357,0.0015,0
1,13.507014028056112,1.001261609771265,0.0015,0
1,13.547094188376754,1.0025718329519353,0.0015,0
1,13.587174348697394,1.0017961908451924,0.0015,0
1,13.627254509018035,0.9974891553390682,0.0015,0
1,13.667334669338677,1.0014244821863265,0.0015,0
1,13.707414829659317,1.001116572319802,0.0015,0
1,13.747494989979959,1.0016686421032401,0.0015,0
1,13.7875751503006,1.0035100499216703,0.0015,0
1,13.827655310621243,0.9980274016323308,0.0015,0
1,13.867735470941883,1.000270675216317,0.0015,0
1,13.907815631262524,1.0020772634164796,0.0015,0
1,13.947895791583166,0.998850544734559,0.0015,0
1,13.987975951903808,1.0034673096766522,0.0015,0
1,14.028056112224448,1.0018347487580737,0.0015,0
1,14.06813627254509,1.002579258209209,0.0015,0
1,14.108216432865731,1.0004784406273002,0.0015,0
1,14.148296593186371,1.0025792480750306,0.0015,0
1,14.188376753507013,1.0029832980951228,0.0015,0
1,14.228456913827655,1.0017501093574892,0.0015,0
1,14.268537074148297,1.0017707824342412,0.0015,0
1,14.308617234468937,1.0018412481264543,0.0015,0
1,14.348697394789578,1.0001554095266354,0.0015,0
1,14.38877755511022,1.001241951527419,0.0015,0
1,14.428857715430862,1.0012453842540165,0.0015,0
1,14.468937875751502,1.0020582745986573,0.0015,0
1,14.509018036072144,1.0029900164989483,0.0015,0
1,14.549098196392785,0.9999076437255717,0.0015,0
1,14.589178356713425,1.0013111667288497,0.0015,0
1,14.629258517034067,1.0037221565442827,0.0015,0
1,14.669338677354709,1.0003839426774805,0.0015,0
1,14.70941883767535,1.0002633614809626,0.0015,0
1,14.74949899799599,1.001795670318994,0.0015,0
1,14.789579158316633,1.0027523322359986,0.0015,0
1,14.829659318637274,1.0014945142029228,0.0015,0
1,14.869739478957916,1.0034605247687243,0.0015,0
1,14.909819639278556,1.0027400850327124,0.0015,0
1,14.949899799599198,1.002703551522436,0.0015,0
1,14.98997995991984,1.0022560589364995,0.0015,0
1,15.03006012024048,1.004898582621372,0.0015,0
1,15.070140280561121,1.0010797582589068,0.0015,0
1,15.110220440881763,0.9983608195781122,0.0015,0
1,15.150300601202405,1.0037493188765108,0.0015,0
1,15.190380761523045,1.000631484579093,0.0015,0
1,15.230460921843687,1.0014532450849505,0.0015,0
1,15.270541082164328,1.003227469875978,0.0015,0
1,15.31062124248497,0.998829839303243,0.0015,0
1,15.35070140280561,0.9993242466097155,0.0015,0
1,15.390781563126252,0.9987667341705021,0.0015,0
1,15.430861723446894,0.9999428679076556,0.0015,0
1,15.470941883767534,1.0017574808885916,0.0015,0
1,15.511022044088175,1.001846840399461,0.0015,0
1,15.551102204408817,1.0014361300660835,0.0015,0
1,15.591182364729459,0.9988624079028205,0.0015,0
1,15.631262525050099,0.9974749692496738,0.0015,0
1,15.67134268537074,1.0009790058216106,0.0015,0
1,15.711422845691382,1.0001460009879295,0.0015,0
1,15.751503006012024,1.001497828542858,0.0015,0
1,15.791583166332664,1.0018157185492989,0.0015,0
1,15.831663326653306,1.000923201340739,0.0015,0
1,15.871743486973948,1.0018081635190952,0.0015,0
1,15.911823647294588,1.0009630412228325,0.0015,0
1,15.95190380761523,1.0013647801381667,0.0015,0
1,15.991983967935871,0.999462394863317,0.0015,0
1,16.03206412825651,1.000199037140842,0.0015,0
1,16.072144288577153,1.000712061672885,0.0015,0
1,16.112224448897795,1.0015955939904586,0.0015,0
1,16.152304609218437,0.9997216211705316,0.0015,0
1,16.19238476953908,1.0010410113960397,0.0015,0
1,16.23246492985972,0.9998071943930262,0.0015,0
1,16.27254509018036,0.9999760648702951,0.0015,0
1,16.312625250501,1.0013428850286077,0.0015,0
1,16.352705410821642,0.9819408680764469,0.0015,1
1,16.392785571142284,0.9801357368258766,0.0015,1
1,16.432865731462925,0.9813413761748512,0.0015,1
1,16.472945891783567,0.9827967390574323,0.0015,1
1,16.51302605210421,0.998811833019639,0.0015,0
1,16.55310621242485,1.0008998896468866,0.0015,0
1,16.59318637274549,0.9992952120368312,0.0015,0
1,16.63326653306613,0.9999663816683392,0.0015,0
1,16.673346693386772,1.0012511086529683,0.0015,0
1,16.713426853707414,1.0015568927525997,0.0015,0
1,16.753507014028056,0.9994103002716328,0.0015,0
1,16.793587174348698,1.0014936585623253,0.0015,0
1,16.83366733466934,0.999551436852175,0.0015,0
1,16.873747494989978,0.9981078759963422,0.0015,0
1,16.91382765531062,0.9984239223683866,0.0015,0
1,16.95390781563126,0.9970471534903261,0.0015,0
1,16.993987975951903,0.9978891401934639,0.0015,0
1,17.034068136272545,0.998638706337768,0.0015,0
1,17.074148296593187,1.0003365660001469,0.0015,0
1,17.11422845691383,1.0016689246684225,0.0015,0
1,17.154308617234467,0.9969722596375618,0.0015,0
1,17.19438877755511,0.9995937703015317,0.0015,0
1,17.23446893787575,0.9974039986411818,0.0015,0
1,17.274549098196392,0.9996384852911813,0.0015,0
1,17.314629258517034,0.9986928241106634,0.0015,0
1,17.354709418837675,0.9961075469596689,0.0015,0
1,17.394789579158317,1.0002122859850784,0.0015,0
1,17.43486973947896,0.9978798014999147,0.0015,0
1,17.474949899799597,0.9979554836631832,0.0015,0
1,17.51503006012024,0.9971223463127636,0.0015,0
1,17.55511022044088,0.9977178383752497,0.0015,0
1,17.595190380761522,0.9993150706258174,0.0015,0
1,17.635270541082164,0.9983650571256425,0.0015,0
1,17.675350701402806,0.9991193537723811,0.0015,0
1,17.715430861723448,0.9991484583405363,0.0015,0
1,17.755511022044086,1.0005675873910236,0.0015,0
1,17.795591182364728,0.998055264150233,0.0015,0
1,17.83567134268537,0.9963388564369684,0.0015,0
1,17.87575150300601,1.000141547690078,0.0015,0
1,17.915831663326653,0.9980319412062422,0.0015,0
1,17.955911823647295,1.00019142496157,0.0015,0
1,17.995991983967937,0.9990868806976287,0.0015,0
1,18.036072144288575,0.9983093133608092,0.0015,0
1,18.076152304609217,0.9990253215204772,0.0015,0
1,18.11623246492986,1.0014267529358,0.0015,0
1,18.1563126252505,1.0016157221876583,0.0015,0
1,18.196392785571142,0.998606281255122,0.0015,0
1,18.236472945891784,0.9987463919265225,0.0015,0
1,18.276553106212425,1.0001262960401183,0.0015,0
1,18.316633266533067,0.9972511997609481,0.0015,0
1,18.356713426853705,0.9990289680774332,0.0015,0
1,18.396793587174347,0.9985021426414702,0.0015,0
1,18.43687374749499,0.9990252618332746,0.0015,0
1,18.47695390781563,0.9973196796953734,0.0015,0
1,18.517034068136272,0.9962025659947678,0.0015,0
1,18.557114228456914,0.9954964551147569,0.0015,0
1,18.597194388777556,0.9969506712316375,0.0015,0
1,18.637274549098194,0.9979613287645165,0.0015,0
1,18.677354709418836,0.9982338965213795,0.0015,0
1,18.717434869739478,1.001605589271223,0.0015,0
1,18.75751503006012,1.0003864739023844,0.0015,0
1,18.79759519038076,0.9973137352859814,0.0015,0
1,18.837675350701403,0.9993094315133193,0.0015,0
1,18.877755511022045,0.9982098170016626,0.0015,0
1,18.917835671342683,0.9984279806242633,0.0015,0
1,18.957915831663325,0.9991680892648821,0.0015,0
1,18.997995991983966,0.9998558682222795,0.0015,0
1,19.03807615230461,0.9984566230271813,0.0015,0
1,19.07815631262525,1.0006010260151192,0.0015,0
1,19.118236472945892,0.9973333666708031,0.0015,0
1,19.158316633266534,0.9990980421367516,0.0015,0
1,19.198396793587175,1.003028483216432,0.0015,0
1,19.238476953907814,0.9995111546584075,0.0015,0
1,19.278557114228455,1.0013719848876401,0.0015,0
1,19.318637274549097,0.9994060780952082,0.0015,0
1,19.35871743486974,1.0001875444370567,0.0015,0
1,19.39879759519038,0.9992796696588373,0.0015,0
1,19.438877755511022,0.9991585207047514,0.0015,0
1,19.478957915831664,0.9982949542929144,0.0015,0
1,19.519038076152302,1.000160369157917,0.0015,0
1,19.559118236472944,0.982616872994674,0.0015,1
1,19.599198396793586,0.9826177049262355,0.0015,1
1,19.639278557114228,0.985484829022516,0.0015,1
1,19.67935871743487,0.9867725670057413,0.0015,1
1,19.71943887775551,0.9993473166562777,0.0015,0
1,19.759519038076153,1.0005111335535204,0.0015,0
1,19.79959919839679,0.999420890790523,0.0015,0
1,19.839679358717433,1.001341086498577,0.0015,0
1,19.879759519038075,0.9972446026593192,0.0015,0
1,19.919839679358716,0.9995422574346993,0.0015,0
1,19.95991983967936,0.9971133480947657,0.0015,0
1,20.0,0.9979107435918741,0.0015,0
2,0.0,1.0034097394849595,0.0015,0
2,0.04008016032064128,1.002683389034354,0.0015,0
2,0.08016032064128256,1.0002363217157346,0.0015,0
2,0.12024048096192384,0.9990350149119958,0.0015,0
2,0.16032064128256512,0.9968135370420548,0.0015,0
2,0.2004008016032064,1.000415016216652,0.0015,0
2,0.24048096192384769,1.0048292190689838,0.0015,0
2,0.280561122244489,1.0018177088979365,0.0015,0
2,0.32064128256513025,1.0002913018529564,0.0015,0
2,0.3607214428857715,1.001792095173557,0.0015,0
2,0.4008016032064128,0.9987154355214827,0.0015,0
2,0.4408817635270541,1.00057191847437,0.0015,0
2,0.48096192384769537,1.0011268329025431,0.0015,0
2,0.5210420841683366,1.0008069137331792,0.0015,0
2,0.561122244488978,1.00207951052802,0.0015,0
2,0.6012024048096192,1.0013663497771719,0.0015,0
2,0.6412825651302605,1.0018068523522072,0.0015,0
2,0.6813627254509018,0.9997257453434649,0.0015,0
2,0.721442885771543,1.002057985982487,0.0015,0
2,0.7615230460921844,1.00310670693239,0.0015,0
2,0.8016032064128256,0.9991592574785036,0.0015,0
2,0.8416833667334669,0.9992333233061673,0.0015,0
2,0.8817635270541082,1.002518197318605,0.0015,0
2,0.9218436873747494,1.0001764930050034,0.0015,0
2,0.9619238476953907,1.0025176294062088,0.0015,0
2,1.002004008016032,0.9906086578728577,0.0015,1
2,1.0420841683366733,0.9921144803014799,0.0015,1
2,1.0821643286573146,0.988641796864469,0.0015,1
2,1.122244488977956,0.9888808016029057,0.0015,1
2,1.1623246492985972,0.9923057821012422,0.0015,1
2,1.2024048096192383,0.9905156067801725,0.0015,1
2,1.2424849699398797,0.9986278234160092,0.0015,0
2,1.282565130260521,0.9993127012386853,0.0015,0
2,1.3226452905811623,1.0006101081707777,0.0015,0
2,1.3627254509018036,0.9975291168392975,0.0015,0
2,1.4028056112224447,1.0007802682038451,0.0015,0
2,1.442885771543086,0.9989624389614321,0.0015,0
